x	y	u(x,y)
0.54902	0.36863	0.57640338
0.54902	0.37255	0.57563484
0.54902	0.37647	0.57488966
0.54902	0.38039	0.57416773
0.54902	0.38431	0.57346922
0.54902	0.38824	0.57279402
0.54902	0.39216	0.57214200
0.54902	0.39608	0.57151330
0.54902	0.40000	0.57090771
0.54902	0.40392	0.57032543
0.54902	0.40784	0.56976640
0.54902	0.41176	0.56923068
0.54902	0.41569	0.56871819
0.54902	0.41961	0.56822914
0.54902	0.42353	0.56776333
0.54902	0.42745	0.56732094
0.54902	0.43137	0.56690168
0.54902	0.43529	0.56650567
0.54902	0.43922	0.56613284
0.54902	0.44314	0.56578326
0.54902	0.44706	0.56545699
0.54902	0.45098	0.56515390
0.54902	0.45490	0.56487405
0.54902	0.45882	0.56461763
0.54902	0.46275	0.56438434
0.54902	0.46667	0.56417441
0.54902	0.47059	0.56398773
0.54902	0.47451	0.56382442
0.54902	0.47843	0.56368446
0.54902	0.48235	0.56356776
0.54902	0.48627	0.56347436
0.54902	0.49020	0.56340432
0.54902	0.49412	0.56335759
0.54902	0.49804	0.56333435
0.54902	0.50196	0.56333435
0.54902	0.50588	0.56335765
0.54902	0.50980	0.56340432
0.54902	0.51373	0.56347430
0.54902	0.51765	0.56356764
0.54902	0.52157	0.56368434
0.54902	0.52549	0.56382430
0.54902	0.52941	0.56398761
0.54902	0.53333	0.56417418
0.54902	0.53725	0.56438404
0.54902	0.54118	0.56461728
0.54902	0.54510	0.56487381
0.54902	0.54902	0.56515360
0.54902	0.55294	0.56545663
0.54902	0.55686	0.56578290
0.54902	0.56078	0.56613255
0.54902	0.56471	0.56650531
0.54902	0.56863	0.56690139
0.54902	0.57255	0.56732064
0.54902	0.57647	0.56776315
0.54902	0.58039	0.56822890
0.54902	0.58431	0.56871814
0.54902	0.58824	0.56923056
0.54902	0.59216	0.56976634
0.54902	0.59608	0.57032537
0.54902	0.60000	0.57090771
0.54902	0.60392	0.57151318
0.54902	0.60784	0.57214200
0.54902	0.61176	0.57279390
0.54902	0.61569	0.57346916
0.54902	0.61961	0.57416761
0.54902	0.62353	0.57488954
0.54902	0.62745	0.57563472
0.54902	0.63137	0.57640326
0.54902	0.63529	0.57719505
0.54902	0.63922	0.57801020
0.54902	0.64314	0.57884842
0.54902	0.64706	0.57970989
0.54902	0.65098	0.58059472
0.54902	0.65490	0.58150285
0.54902	0.65882	0.58243430
0.54902	0.66275	0.58338910
0.54902	0.66667	0.58436698
0.54902	0.67059	0.58536822
0.54902	0.67451	0.58639264
0.54902	0.67843	0.58744055
0.54902	0.68235	0.58851165
0.54902	0.68627	0.58960617
0.54902	0.69020	0.59072375
0.54902	0.69412	0.59186471
0.54902	0.69804	0.59302884
0.54902	0.70196	0.59421635
0.54902	0.70588	0.59542698
0.54902	0.70980	0.59666085
0.54902	0.71373	0.59791785
0.54902	0.71765	0.59919828
0.54902	0.72157	0.60050184
0.54902	0.72549	0.60182869
0.54902	0.72941	0.60317862
0.54902	0.73333	0.60455191
0.54902	0.73725	0.60594839
0.54902	0.74118	0.60736823
0.54902	0.74510	0.60881108
0.54902	0.74902	0.61027735
0.54902	0.75294	0.61176687
0.54902	0.75686	0.61327964
0.54902	0.76078	0.61481553
0.54902	0.76471	0.61637467
0.54902	0.76863	0.61795712
0.54902	0.77255	0.61956280
0.54902	0.77647	0.62119162
0.54902	0.78039	0.62284374
0.54902	0.78431	0.62451911
0.54902	0.78824	0.62621766
0.54902	0.79216	0.62793946
0.54902	0.79608	0.62968457
0.54902	0.80000	0.63145286
0.54902	0.80392	0.63324428
0.54902	0.80784	0.63505900
0.54902	0.81176	0.63689697
0.54902	0.81569	0.63875800
0.54902	0.81961	0.64064246
0.54902	0.82353	0.64254999
0.54902	0.82745	0.64448071
0.54902	0.83137	0.64643466
0.54902	0.83529	0.64841193
0.54902	0.83922	0.65041220
0.54902	0.84314	0.65243590
0.54902	0.84706	0.65448266
0.54902	0.85098	0.65655261
0.54902	0.85490	0.65864587
0.54902	0.85882	0.66076237
0.54902	0.86275	0.66290194
0.54902	0.86667	0.66506475
0.54902	0.87059	0.66725075
0.54902	0.87451	0.66945994
0.54902	0.87843	0.67169243
0.54902	0.88235	0.67394799
0.54902	0.88627	0.67622679
0.54902	0.89020	0.67852873
0.54902	0.89412	0.68085396
0.54902	0.89804	0.68320251
0.54902	0.90196	0.68557400
0.54902	0.90588	0.68796885
0.54902	0.90980	0.69038683
0.54902	0.91373	0.69282806
0.54902	0.91765	0.69529259
0.54902	0.92157	0.69778013
0.54902	0.92549	0.70029092
0.54902	0.92941	0.70282489
0.54902	0.93333	0.70538211
0.54902	0.93725	0.70796251
0.54902	0.94118	0.71056610
0.54902	0.94510	0.71319288
0.54902	0.94902	0.71584284
0.54902	0.95294	0.71851599
0.54902	0.95686	0.72121233
0.54902	0.96078	0.72393185
0.54902	0.96471	0.72667456
0.54902	0.96863	0.72944057
0.54902	0.97255	0.73222959
0.54902	0.97647	0.73504192
0.54902	0.98039	0.73787737
0.54902	0.98431	0.74073613
0.54902	0.98824	0.74361801
0.54902	0.99216	0.74652314
0.54902	0.99608	0.74945140
0.54902	1.00000	0.75240290
0.55294	0.00000	0.75280273
0.55294	0.00392	0.74984980
0.55294	0.00784	0.74691999
0.55294	0.01176	0.74401325
0.55294	0.01569	0.74112988
0.55294	0.01961	0.73826969
0.55294	0.02353	0.73543268
0.55294	0.02745	0.73261887
0.55294	0.03137	0.72982836
0.55294	0.03529	0.72706097
0.55294	0.03922	0.72431690
0.55294	0.04314	0.72159588
0.55294	0.04706	0.71889812
0.55294	0.05098	0.71622354
0.55294	0.05490	0.71357220
0.55294	0.05882	0.71094400
0.55294	0.06275	0.70833904
0.55294	0.06667	0.70575726
0.55294	0.07059	0.70319879
0.55294	0.07451	0.70066345
0.55294	0.07843	0.69815141
0.55294	0.08235	0.69566256
0.55294	0.08627	0.69319677
0.55294	0.09020	0.69075423
0.55294	0.09412	0.68833500
0.55294	0.09804	0.68593889
0.55294	0.10196	0.68356609
0.55294	0.10588	0.68121636
0.55294	0.10980	0.67888987
0.55294	0.11373	0.67658681
0.55294	0.11765	0.67430681
0.55294	0.12157	0.67205000
0.55294	0.12549	0.66981637
0.55294	0.12941	0.66760600
0.55294	0.13333	0.66541886
0.55294	0.13725	0.66325492
0.55294	0.14118	0.66111422
0.55294	0.14510	0.65899664
0.55294	0.14902	0.65690231
0.55294	0.15294	0.65483135
0.55294	0.15686	0.65278345
0.55294	0.16078	0.65075874
0.55294	0.16471	0.64875746
0.55294	0.16863	0.64677918
0.55294	0.17255	0.64482421
0.55294	0.17647	0.64289242
0.55294	0.18039	0.64098382
0.55294	0.18431	0.63909847
0.55294	0.18824	0.63723648
0.55294	0.19216	0.63539755
0.55294	0.19608	0.63358194
0.55294	0.20000	0.63178957
0.55294	0.20392	0.63002044
0.55294	0.20784	0.62827444
0.55294	0.21176	0.62655169
0.55294	0.21569	0.62485236
0.55294	0.21961	0.62317610
0.55294	0.22353	0.62152308
0.55294	0.22745	0.61989343
0.55294	0.23137	0.61828697
0.55294	0.23529	0.61670375
0.55294	0.23922	0.61514372
0.55294	0.24314	0.61360711
0.55294	0.24706	0.61209357
0.55294	0.25098	0.61060321
0.55294	0.25490	0.60913628
0.55294	0.25882	0.60769266
0.55294	0.26275	0.60627216
0.55294	0.26667	0.60487491
0.55294	0.27059	0.60350096
0.55294	0.27451	0.60215032
0.55294	0.27843	0.60082281
0.55294	0.28235	0.59951854
0.55294	0.28627	0.59823740
0.55294	0.29020	0.59697968
0.55294	0.29412	0.59574521
0.55294	0.29804	0.59453386
0.55294	0.30196	0.59334582
0.55294	0.30588	0.59218103
0.55294	0.30980	0.59103948
0.55294	0.31373	0.58992141
0.55294	0.31765	0.58882636
0.55294	0.32157	0.58775479
0.55294	0.32549	0.58670634
0.55294	0.32941	0.58568138
0.55294	0.33333	0.58467966
0.55294	0.33725	0.58370131
0.55294	0.34118	0.58274615
0.55294	0.34510	0.58181423
0.55294	0.34902	0.58090562
0.55294	0.35294	0.58002025
0.55294	0.35686	0.57915825
0.55294	0.36078	0.57831967
0.55294	0.36471	0.57750416
0.55294	0.36863	0.57671201
0.55294	0.37255	0.57594305
0.55294	0.37647	0.57519746
0.55294	0.38039	0.57447523
0.55294	0.38431	0.57377625
0.55294	0.38824	0.57310069
0.55294	0.39216	0.57244843
0.55294	0.39608	0.57181931
0.55294	0.40000	0.57121354
0.55294	0.40392	0.57063091
0.55294	0.40784	0.57007164
0.55294	0.41176	0.56953561
0.55294	0.41569	0.56902295
0.55294	0.41961	0.56853348
0.55294	0.42353	0.56806743
0.55294	0.42745	0.56762469
0.55294	0.43137	0.56720531
0.55294	0.43529	0.56680906
0.55294	0.43922	0.56643617
0.55294	0.44314	0.56608641
0.55294	0.44706	0.56576002
0.55294	0.45098	0.56545687
0.55294	0.45490	0.56517696
0.55294	0.45882	0.56492031
0.55294	0.46275	0.56468707
0.55294	0.46667	0.56447703
0.55294	0.47059	0.56429034
0.55294	0.47451	0.56412697
0.55294	0.47843	0.56398696
0.55294	0.48235	0.56387019
0.55294	0.48627	0.56377679
0.55294	0.49020	0.56370670
0.55294	0.49412	0.56366003
0.55294	0.49804	0.56363666
0.55294	0.50196	0.56363666
0.55294	0.50588	0.56365997
0.55294	0.50980	0.56370664
0.55294	0.51373	0.56377667
0.55294	0.51765	0.56387007
0.55294	0.52157	0.56398672
0.55294	0.52549	0.56412673
0.55294	0.52941	0.56429005
0.55294	0.53333	0.56447673
0.55294	0.53725	0.56468678
0.55294	0.54118	0.56492007
0.55294	0.54510	0.56517667
0.55294	0.54902	0.56545651
0.55294	0.55294	0.56575972
0.55294	0.55686	0.56608617
0.55294	0.56078	0.56643593
0.55294	0.56471	0.56680882
0.55294	0.56863	0.56720507
0.55294	0.57255	0.56762451
0.55294	0.57647	0.56806719
0.55294	0.58039	0.56853336
0.55294	0.58431	0.56902272
0.55294	0.58824	0.56953549
0.55294	0.59216	0.57007152
0.55294	0.59608	0.57063085
0.55294	0.60000	0.57121342
0.55294	0.60392	0.57181931
0.55294	0.60784	0.57244831
0.55294	0.61176	0.57310063
0.55294	0.61569	0.57377613
0.55294	0.61961	0.57447511
0.55294	0.62353	0.57519734
0.55294	0.62745	0.57594299
0.55294	0.63137	0.57671189
0.55294	0.63529	0.57750410
0.55294	0.63922	0.57831955
0.55294	0.64314	0.57915813
0.55294	0.64706	0.58002013
0.55294	0.65098	0.58090544
0.55294	0.65490	0.58181411
0.55294	0.65882	0.58274603
0.55294	0.66275	0.58370119
0.55294	0.66667	0.58467966
0.55294	0.67059	0.58568132
0.55294	0.67451	0.58670640
0.55294	0.67843	0.58775473
0.55294	0.68235	0.58882654
0.55294	0.68627	0.58992147
0.55294	0.69020	0.59103972
0.55294	0.69412	0.59218121
0.55294	0.69804	0.59334606
0.55294	0.70196	0.59453404
0.55294	0.70588	0.59574538
0.55294	0.70980	0.59697974
0.55294	0.71373	0.59823751
0.55294	0.71765	0.59951854
0.55294	0.72157	0.60082293
0.55294	0.72549	0.60215032
0.55294	0.72941	0.60350102
0.55294	0.73333	0.60487497
0.55294	0.73725	0.60627228
0.55294	0.74118	0.60769272
0.55294	0.74510	0.60913646
0.55294	0.74902	0.61060345
0.55294	0.75294	0.61209381
0.55294	0.75686	0.61360729
0.55294	0.76078	0.61514395
0.55294	0.76471	0.61670393
0.55294	0.76863	0.61828721
0.55294	0.77255	0.61989361
0.55294	0.77647	0.62152332
0.55294	0.78039	0.62317628
0.55294	0.78431	0.62485254
0.55294	0.78824	0.62655193
0.55294	0.79216	0.62827468
0.55294	0.79608	0.63002062
0.55294	0.80000	0.63178986
0.55294	0.80392	0.63358212
0.55294	0.80784	0.63539791
0.55294	0.81176	0.63723671
0.55294	0.81569	0.63909882
0.55294	0.81961	0.64098418
0.55294	0.82353	0.64289278
0.55294	0.82745	0.64482439
0.55294	0.83137	0.64677942
0.55294	0.83529	0.64875764
0.55294	0.83922	0.65075904
0.55294	0.84314	0.65278369
0.55294	0.84706	0.65483159
0.55294	0.85098	0.65690261
0.55294	0.85490	0.65899694
0.55294	0.85882	0.66111445
0.55294	0.86275	0.66325516
0.55294	0.86667	0.66541910
0.55294	0.87059	0.66760617
0.55294	0.87451	0.66981661
0.55294	0.87843	0.67205018
0.55294	0.88235	0.67430693
0.55294	0.88627	0.67658693
0.55294	0.89020	0.67889011
0.55294	0.89412	0.68121666
0.55294	0.89804	0.68356627
0.55294	0.90196	0.68593913
0.55294	0.90588	0.68833518
0.55294	0.90980	0.69075441
0.55294	0.91373	0.69319689
0.55294	0.91765	0.69566262
0.55294	0.92157	0.69815153
0.55294	0.92549	0.70066369
0.55294	0.92941	0.70319885
0.55294	0.93333	0.70575744
0.55294	0.93725	0.70833915
0.55294	0.94118	0.71094418
0.55294	0.94510	0.71357232
0.55294	0.94902	0.71622360
0.55294	0.95294	0.71889818
0.55294	0.95686	0.72159588
0.55294	0.96078	0.72431684
0.55294	0.96471	0.72706103
0.55294	0.96863	0.72982848
0.55294	0.97255	0.73261905
0.55294	0.97647	0.73543280
0.55294	0.98039	0.73826969
0.55294	0.98431	0.74112988
0.55294	0.98824	0.74401325
0.55294	0.99216	0.74691993
0.55294	0.99608	0.74984968
0.55294	1.00000	0.75280273
0.55686	0.00000	0.75323337
0.55686	0.00392	0.75027877
0.55686	0.00784	0.74734730
0.55686	0.01176	0.74443901
0.55686	0.01569	0.74155402
0.55686	0.01961	0.73869216
0.55686	0.02353	0.73585355
0.55686	0.02745	0.73303819
0.55686	0.03137	0.73024607
0.55686	0.03529	0.72747713
0.55686	0.03922	0.72473150
0.55686	0.04314	0.72200900
0.55686	0.04706	0.71930969
0.55686	0.05098	0.71663356
0.55686	0.05490	0.71398073
0.55686	0.05882	0.71135104
0.55686	0.06275	0.70874459
0.55686	0.06667	0.70616150
0.55686	0.07059	0.70360154
0.55686	0.07451	0.70106488
0.55686	0.07843	0.69855142
0.55686	0.08235	0.69606113
0.55686	0.08627	0.69359398
0.55686	0.09020	0.69115013
0.55686	0.09412	0.68872947
0.55686	0.09804	0.68633205
0.55686	0.10196	0.68395793
0.55686	0.10588	0.68160695
0.55686	0.10980	0.67927909
0.55686	0.11373	0.67697465
0.55686	0.11765	0.67469341
0.55686	0.12157	0.67243528
0.55686	0.12549	0.67020047
0.55686	0.12941	0.66798878
0.55686	0.13333	0.66580045
0.55686	0.13725	0.66363531
0.55686	0.14118	0.66149336
0.55686	0.14510	0.65937471
0.55686	0.14902	0.65727919
0.55686	0.15294	0.65520698
0.55686	0.15686	0.65315795
0.55686	0.16078	0.65113229
0.55686	0.16471	0.64912975
0.55686	0.16863	0.64715040
0.55686	0.17255	0.64519429
0.55686	0.17647	0.64326149
0.55686	0.18039	0.64135182
0.55686	0.18431	0.63946551
0.55686	0.18824	0.63760239
0.55686	0.19216	0.63576251
0.55686	0.19608	0.63394582
0.55686	0.20000	0.63215244
0.55686	0.20392	0.63038230
0.55686	0.20784	0.62863541
0.55686	0.21176	0.62691170
0.55686	0.21569	0.62521142
0.55686	0.21961	0.62353420
0.55686	0.22353	0.62188029
0.55686	0.22745	0.62024969
0.55686	0.23137	0.61864239
0.55686	0.23529	0.61705828
0.55686	0.23922	0.61549741
0.55686	0.24314	0.61395991
0.55686	0.24706	0.61244559
0.55686	0.25098	0.61095440
0.55686	0.25490	0.60948664
0.55686	0.25882	0.60804218
0.55686	0.26275	0.60662091
0.55686	0.26667	0.60522282
0.55686	0.27059	0.60384816
0.55686	0.27451	0.60249668
0.55686	0.27843	0.60116851
0.55686	0.28235	0.59986341
0.55686	0.28627	0.59858167
0.55686	0.29020	0.59732318
0.55686	0.29412	0.59608811
0.55686	0.29804	0.59487617
0.55686	0.30196	0.59368742
0.55686	0.30588	0.59252191
0.55686	0.30980	0.59137982
0.55686	0.31373	0.59026098
0.55686	0.31765	0.58916545
0.55686	0.32157	0.58809316
0.55686	0.32549	0.58704430
0.55686	0.32941	0.58601868
0.55686	0.33333	0.58501643
0.55686	0.33725	0.58403754
0.55686	0.34118	0.58308184
0.55686	0.34510	0.58214939
0.55686	0.34902	0.58124024
0.55686	0.35294	0.58035439
0.55686	0.35686	0.57949191
0.55686	0.36078	0.57865274
0.55686	0.36471	0.57783699
0.55686	0.36863	0.57704425
0.55686	0.37255	0.57627499
0.55686	0.37647	0.57552892
0.55686	0.38039	0.57480627
0.55686	0.38431	0.57410687
0.55686	0.38824	0.57343096
0.55686	0.39216	0.57277828
0.55686	0.39608	0.57214898
0.55686	0.40000	0.57154274
0.55686	0.40392	0.57095993
0.55686	0.40784	0.57040030
0.55686	0.41176	0.56986403
0.55686	0.41569	0.56935102
0.55686	0.41961	0.56886131
0.55686	0.42353	0.56839496
0.55686	0.42745	0.56795186
0.55686	0.43137	0.56753212
0.55686	0.43529	0.56713581
0.55686	0.43922	0.56676269
0.55686	0.44314	0.56641293
0.55686	0.44706	0.56608629
0.55686	0.45098	0.56578302
0.55686	0.45490	0.56550300
0.55686	0.45882	0.56524640
0.55686	0.46275	0.56501293
0.55686	0.46667	0.56480289
0.55686	0.47059	0.56461608
0.55686	0.47451	0.56445271
0.55686	0.47843	0.56431258
0.55686	0.48235	0.56419587
0.55686	0.48627	0.56410241
0.55686	0.49020	0.56403238
0.55686	0.49412	0.56398565
0.55686	0.49804	0.56396234
0.55686	0.50196	0.56396222
0.55686	0.50588	0.56398559
0.55686	0.50980	0.56403220
0.55686	0.51373	0.56410229
0.55686	0.51765	0.56419563
0.55686	0.52157	0.56431246
0.55686	0.52549	0.56445241
0.55686	0.52941	0.56461585
0.55686	0.53333	0.56480265
0.55686	0.53725	0.56501269
0.55686	0.54118	0.56524611
0.55686	0.54510	0.56550276
0.55686	0.54902	0.56578279
0.55686	0.55294	0.56608611
0.55686	0.55686	0.56641269
0.55686	0.56078	0.56676257
0.55686	0.56471	0.56713563
0.55686	0.56863	0.56753200
0.55686	0.57255	0.56795168
0.55686	0.57647	0.56839472
0.55686	0.58039	0.56886113
0.55686	0.58431	0.56935084
0.55686	0.58824	0.56986392
0.55686	0.59216	0.57040024
0.55686	0.59608	0.57095987
0.55686	0.60000	0.57154274
0.55686	0.60392	0.57214886
0.55686	0.60784	0.57277828
0.55686	0.61176	0.57343084
0.55686	0.61569	0.57410681
0.55686	0.61961	0.57480609
0.55686	0.62353	0.57552886
0.55686	0.62745	0.57627487
0.55686	0.63137	0.57704425
0.55686	0.63529	0.57783681
0.55686	0.63922	0.57865268
0.55686	0.64314	0.57949179
0.55686	0.64706	0.58035421
0.55686	0.65098	0.58124012
0.55686	0.65490	0.58214921
0.55686	0.65882	0.58308166
0.55686	0.66275	0.58403742
0.55686	0.66667	0.58501631
0.55686	0.67059	0.58601868
0.55686	0.67451	0.58704424
0.55686	0.67843	0.58809328
0.55686	0.68235	0.58916557
0.55686	0.68627	0.59026122
0.55686	0.69020	0.59137994
0.55686	0.69412	0.59252214
0.55686	0.69804	0.59368759
0.55686	0.70196	0.59487635
0.55686	0.70588	0.59608817
0.55686	0.70980	0.59732330
0.55686	0.71373	0.59858167
0.55686	0.71765	0.59986353
0.55686	0.72157	0.60116851
0.55686	0.72549	0.60249680
0.55686	0.72941	0.60384816
0.55686	0.73333	0.60522300
0.55686	0.73725	0.60662097
0.55686	0.74118	0.60804230
0.55686	0.74510	0.60948670
0.55686	0.74902	0.61095464
0.55686	0.75294	0.61244571
0.55686	0.75686	0.61396009
0.55686	0.76078	0.61549759
0.55686	0.76471	0.61705846
0.55686	0.76863	0.61864251
0.55686	0.77255	0.62024993
0.55686	0.77647	0.62188047
0.55686	0.78039	0.62353444
0.55686	0.78431	0.62521160
0.55686	0.78824	0.62691200
0.55686	0.79216	0.62863564
0.55686	0.79608	0.63038260
0.55686	0.80000	0.63215262
0.55686	0.80392	0.63394606
0.55686	0.80784	0.63576275
0.55686	0.81176	0.63760269
0.55686	0.81569	0.63946575
0.55686	0.81961	0.64135224
0.55686	0.82353	0.64326179
0.55686	0.82745	0.64519459
0.55686	0.83137	0.64715064
0.55686	0.83529	0.64912999
0.55686	0.83922	0.65113246
0.55686	0.84314	0.65315831
0.55686	0.84706	0.65520728
0.55686	0.85098	0.65727949
0.55686	0.85490	0.65937495
0.55686	0.85882	0.66149366
0.55686	0.86275	0.66363561
0.55686	0.86667	0.66580075
0.55686	0.87059	0.66798913
0.55686	0.87451	0.67020071
0.55686	0.87843	0.67243558
0.55686	0.88235	0.67469352
0.55686	0.88627	0.67697489
0.55686	0.89020	0.67927927
0.55686	0.89412	0.68160713
0.55686	0.89804	0.68395811
0.55686	0.90196	0.68633229
0.55686	0.90588	0.68872964
0.55686	0.90980	0.69115019
0.55686	0.91373	0.69359410
0.55686	0.91765	0.69606119
0.55686	0.92157	0.69855154
0.55686	0.92549	0.70106500
0.55686	0.92941	0.70360172
0.55686	0.93333	0.70616168
0.55686	0.93725	0.70874482
0.55686	0.94118	0.71135128
0.55686	0.94510	0.71398097
0.55686	0.94902	0.71663374
0.55686	0.95294	0.71930981
0.55686	0.95686	0.72200900
0.55686	0.96078	0.72473145
0.55686	0.96471	0.72747719
0.55686	0.96863	0.73024613
0.55686	0.97255	0.73303831
0.55686	0.97647	0.73585361
0.55686	0.98039	0.73869216
0.55686	0.98431	0.74155396
0.55686	0.98824	0.74443895
0.55686	0.99216	0.74734724
0.55686	0.99608	0.75027871
0.55686	1.00000	0.75323337
0.56078	0.00000	0.75369477
0.56078	0.00392	0.75073832
0.56078	0.00784	0.74780512
0.56078	0.01176	0.74489504
0.56078	0.01569	0.74200833
0.56078	0.01961	0.73914480
0.56078	0.02353	0.73630452
0.56078	0.02745	0.73348743
0.56078	0.03137	0.73069358
0.56078	0.03529	0.72792298
0.56078	0.03922	0.72517568
0.56078	0.04314	0.72245151
0.56078	0.04706	0.71975064
0.56078	0.05098	0.71707296
0.56078	0.05490	0.71441847
0.56078	0.05882	0.71178722
0.56078	0.06275	0.70917928
0.56078	0.06667	0.70659465
0.56078	0.07059	0.70403314
0.56078	0.07451	0.70149493
0.56078	0.07843	0.69897991
0.56078	0.08235	0.69648814
0.56078	0.08627	0.69401956
0.56078	0.09020	0.69157422
0.56078	0.09412	0.68915218
0.56078	0.09804	0.68675321
0.56078	0.10196	0.68437767
0.56078	0.10588	0.68202531
0.56078	0.10980	0.67969608
0.56078	0.11373	0.67739028
0.56078	0.11765	0.67510754
0.56078	0.12157	0.67284811
0.56078	0.12549	0.67061186
0.56078	0.12941	0.66839898
0.56078	0.13333	0.66620928
0.56078	0.13725	0.66404283
0.56078	0.14118	0.66189963
0.56078	0.14510	0.65977967
0.56078	0.14902	0.65768296
0.56078	0.15294	0.65560943
0.56078	0.15686	0.65355933
0.56078	0.16078	0.65153235
0.56078	0.16471	0.64952868
0.56078	0.16863	0.64754814
0.56078	0.17255	0.64559090
0.56078	0.17647	0.64365685
0.56078	0.18039	0.64174616
0.56078	0.18431	0.63985860
0.56078	0.18824	0.63799441
0.56078	0.19216	0.63615346
0.56078	0.19608	0.63433570
0.56078	0.20000	0.63254118
0.56078	0.20392	0.63077009
0.56078	0.20784	0.62902212
0.56078	0.21176	0.62729746
0.56078	0.21569	0.62559611
0.56078	0.21961	0.62391794
0.56078	0.22353	0.62226301
0.56078	0.22745	0.62063140
0.56078	0.23137	0.61902314
0.56078	0.23529	0.61743808
0.56078	0.23922	0.61587638
0.56078	0.24314	0.61433786
0.56078	0.24706	0.61282265
0.56078	0.25098	0.61133063
0.56078	0.25490	0.60986197
0.56078	0.25882	0.60841662
0.56078	0.26275	0.60699451
0.56078	0.26667	0.60559571
0.56078	0.27059	0.60422009
0.56078	0.27451	0.60286778
0.56078	0.27843	0.60153878
0.56078	0.28235	0.60023308
0.56078	0.28627	0.59895051
0.56078	0.29020	0.59769136
0.56078	0.29412	0.59645545
0.56078	0.29804	0.59524286
0.56078	0.30196	0.59405339
0.56078	0.30588	0.59288728
0.56078	0.30980	0.59174436
0.56078	0.31373	0.59062493
0.56078	0.31765	0.58952868
0.56078	0.32157	0.58845592
0.56078	0.32549	0.58740628
0.56078	0.32941	0.58638006
0.56078	0.33333	0.58537722
0.56078	0.33725	0.58439779
0.56078	0.34118	0.58344150
0.56078	0.34510	0.58250850
0.56078	0.34902	0.58159882
0.56078	0.35294	0.58071238
0.56078	0.35686	0.57984930
0.56078	0.36078	0.57900977
0.56078	0.36471	0.57819343
0.56078	0.36863	0.57740033
0.56078	0.37255	0.57663059
0.56078	0.37647	0.57588410
0.56078	0.38039	0.57516098
0.56078	0.38431	0.57446122
0.56078	0.38824	0.57378477
0.56078	0.39216	0.57313186
0.56078	0.39608	0.57250208
0.56078	0.40000	0.57189560
0.56078	0.40392	0.57131237
0.56078	0.40784	0.57075244
0.56078	0.41176	0.57021582
0.56078	0.41569	0.56970257
0.56078	0.41961	0.56921250
0.56078	0.42353	0.56874579
0.56078	0.42745	0.56830245
0.56078	0.43137	0.56788248
0.56078	0.43529	0.56748575
0.56078	0.43922	0.56711257
0.56078	0.44314	0.56676263
0.56078	0.44706	0.56643593
0.56078	0.45098	0.56613249
0.56078	0.45490	0.56585240
0.56078	0.45882	0.56559563
0.56078	0.46275	0.56536222
0.56078	0.46667	0.56515193
0.56078	0.47059	0.56496513
0.56078	0.47451	0.56480163
0.56078	0.47843	0.56466150
0.56078	0.48235	0.56454468
0.56078	0.48627	0.56445134
0.56078	0.49020	0.56438118
0.56078	0.49412	0.56433445
0.56078	0.49804	0.56431109
0.56078	0.50196	0.56431109
0.56078	0.50588	0.56433439
0.56078	0.50980	0.56438112
0.56078	0.51373	0.56445110
0.56078	0.51765	0.56454456
0.56078	0.52157	0.56466126
0.56078	0.52549	0.56480145
0.56078	0.52941	0.56496483
0.56078	0.53333	0.56515169
0.56078	0.53725	0.56536186
0.56078	0.54118	0.56559527
0.56078	0.54510	0.56585217
0.56078	0.54902	0.56613231
0.56078	0.55294	0.56643569
0.56078	0.55686	0.56676245
0.56078	0.56078	0.56711245
0.56078	0.56471	0.56748569
0.56078	0.56863	0.56788230
0.56078	0.57255	0.56830233
0.56078	0.57647	0.56874561
0.56078	0.58039	0.56921238
0.56078	0.58431	0.56970239
0.56078	0.58824	0.57021576
0.56078	0.59216	0.57075238
0.56078	0.59608	0.57131237
0.56078	0.60000	0.57189554
0.56078	0.60392	0.57250202
0.56078	0.60784	0.57313168
0.56078	0.61176	0.57378477
0.56078	0.61569	0.57446104
0.56078	0.61961	0.57516086
0.56078	0.62353	0.57588398
0.56078	0.62745	0.57663047
0.56078	0.63137	0.57740021
0.56078	0.63529	0.57819331
0.56078	0.63922	0.57900965
0.56078	0.64314	0.57984918
0.56078	0.64706	0.58071226
0.56078	0.65098	0.58159864
0.56078	0.65490	0.58250833
0.56078	0.65882	0.58344132
0.56078	0.66275	0.58439755
0.56078	0.66667	0.58537716
0.56078	0.67059	0.58638000
0.56078	0.67451	0.58740634
0.56078	0.67843	0.58845592
0.56078	0.68235	0.58952892
0.56078	0.68627	0.59062505
0.56078	0.69020	0.59174460
0.56078	0.69412	0.59288740
0.56078	0.69804	0.59405363
0.56078	0.70196	0.59524298
0.56078	0.70588	0.59645563
0.56078	0.70980	0.59769142
0.56078	0.71373	0.59895062
0.56078	0.71765	0.60023308
0.56078	0.72157	0.60153890
0.56078	0.72549	0.60286784
0.56078	0.72941	0.60422021
0.56078	0.73333	0.60559577
0.56078	0.73725	0.60699469
0.56078	0.74118	0.60841668
0.56078	0.74510	0.60986209
0.56078	0.74902	0.61133075
0.56078	0.75294	0.61282283
0.56078	0.75686	0.61433804
0.56078	0.76078	0.61587650
0.56078	0.76471	0.61743826
0.56078	0.76863	0.61902338
0.56078	0.77255	0.62063158
0.56078	0.77647	0.62226325
0.56078	0.78039	0.62391812
